,date,pe,close
867,2002/9/17,41.45,1604.88
868,2002/9/18,41.18,1594.58
869,2002/9/19,41.82,1619.35
870,2002/9/20,41.45,1604.91
871,2002/9/23,41.39,1602.59
872,2002/9/24,41.24,1596.73
873,2002/9/25,41.26,1597.84
874,2002/9/26,41,1587.65
875,2002/9/27,40.41,1581.62
876,2002/10/8,39.93,1562.99
877,2002/10/9,39.23,1535.37
878,2002/10/10,39.1,1530.41
879,2002/10/11,38.94,1524.05
880,2002/10/14,39.13,1531.68
881,2002/10/15,38.96,1524.73
882,2002/10/16,39.28,1537.39
883,2002/10/17,38.66,1513.1
884,2002/10/18,38.82,1519.54
885,2002/10/21,38.96,1524.93
886,2002/10/22,39.55,1548.1
887,2002/10/23,39.58,1548.96
888,2002/10/24,39.26,1536.52
889,2002/10/25,38.84,1520.31
890,2002/10/28,38.39,1502.72
891,2002/10/29,38.6,1510.88
892,2002/10/30,38.57,1509.71
893,2002/10/31,38.18,1507.5
894,2002/11/1,38.26,1510.76
895,2002/11/4,38.8,1531.84
896,2002/11/5,39.47,1558.24
897,2002/11/6,39.32,1552.56
898,2002/11/7,39.36,1554.24
899,2002/11/8,38.55,1522.19
900,2002/11/11,38.1,1504.4
901,2002/11/12,37.63,1485.91
902,2002/11/13,37.75,1490.46
903,2002/11/14,37,1460.8
904,2002/11/15,37.07,1463.69
905,2002/11/18,36.76,1451.29
906,2002/11/19,37.03,1462.17
907,2002/11/20,36.11,1425.84
908,2002/11/21,35.22,1390.63
909,2002/11/22,35.34,1395.5
910,2002/11/25,35.42,1398.44
911,2002/11/26,34.73,1371.17
912,2002/11/27,34.92,1378.75
913,2002/11/28,35.9,1417.53
914,2002/11/29,36.41,1434.18
915,2002/12/2,35.43,1395.68
916,2002/12/3,35.77,1408.84
917,2002/12/4,35.91,1414.45
918,2002/12/5,35.67,1404.88
919,2002/12/6,35.68,1405.53
920,2002/12/9,35.56,1400.87
921,2002/12/10,35.13,1383.84
922,2002/12/11,35.01,1379.19
923,2002/12/12,35.13,1383.91
924,2002/12/13,35.46,1396.9
925,2002/12/16,35.76,1408.52
926,2002/12/17,35.95,1416.1
927,2002/12/18,35.84,1411.72
928,2002/12/19,35.89,1413.6
929,2002/12/20,36.25,1427.94
930,2002/12/23,36.31,1430.2
931,2002/12/24,36.32,1430.83
932,2002/12/25,36.09,1421.52
933,2002/12/26,35.14,1384.15
934,2002/12/27,35.11,1382.97
935,2002/12/30,34.69,1366.36
936,2002/12/31,34.46,1357.65
937,2003/1/2,33.52,1320.63
938,2003/1/3,33.5,1319.87
939,2003/1/6,33.88,1334.68
940,2003/1/7,33.81,1332.06
941,2003/1/8,34.83,1372.07
942,2003/1/9,35.47,1397.38
943,2003/1/10,35.15,1384.86
944,2003/1/13,35.19,1386.31
945,2003/1/14,37.23,1466.85
946,2003/1/15,37.06,1459.92
947,2003/1/16,37.71,1485.62
948,2003/1/17,37.53,1478.68
949,2003/1/20,37.63,1482.68
950,2003/1/21,36.93,1454.89
951,2003/1/22,37.07,1460.53
952,2003/1/23,36.82,1450.62
953,2003/1/24,37.54,1479.07
954,2003/1/27,37.98,1496.16
955,2003/1/28,38.09,1500.64
956,2003/1/29,37.97,1499.81
957,2003/2/10,37.47,1480.17
958,2003/2/11,37.79,1492.76
959,2003/2/12,38.24,1510.67
960,2003/2/13,38.08,1504.34
961,2003/2/14,38.25,1510.95
962,2003/2/17,37.89,1496.52
963,2003/2/18,37.89,1496.47
964,2003/2/19,38.25,1510.8
965,2003/2/20,38.22,1509.49
966,2003/2/21,37.44,1478.87
967,2003/2/24,37.52,1481.94
968,2003/2/25,38.26,1511.28
969,2003/2/26,38.31,1513.18
970,2003/2/27,38.32,1513.7
971,2003/2/28,38.26,1511.93
972,2003/3/3,38.6,1525.48
973,2003/3/4,38.57,1524.3
974,2003/3/5,38.39,1517.18
975,2003/3/6,37.92,1498.34
976,2003/3/7,37.78,1493.09
977,2003/3/10,37.17,1468.92
978,2003/3/11,37.19,1469.55
979,2003/3/12,37.33,1475.01
980,2003/3/13,37.06,1464.65
981,2003/3/14,37.1,1466.04
982,2003/3/17,37.18,1469.27
983,2003/3/18,36.94,1459.89
984,2003/3/19,37.2,1469.96
985,2003/3/20,37.06,1464.54
986,2003/3/21,37.32,1474.66
987,2003/3/24,37.4,1477.77
988,2003/3/25,37.01,1462.4
989,2003/3/26,36.85,1456.27
990,2003/3/27,37.94,1499.35
991,2003/3/28,37.75,1491.94
992,2003/3/31,38.15,1510.58
993,2003/4/1,38.45,1522.55
994,2003/4/2,38.42,1521.32
995,2003/4/3,38.18,1511.73
996,2003/4/4,38.42,1521.13
997,2003/4/7,38.26,1515.13
998,2003/4/8,38.4,1520.55
999,2003/4/9,38.99,1543.67
1000,2003/4/10,39.18,1551.18
1001,2003/4/11,39.82,1576.86
1002,2003/4/14,40.81,1616.07
1003,2003/4/15,41.2,1631.47
1004,2003/4/16,40.57,1606.24
1005,2003/4/17,40.75,1613.6
1006,2003/4/18,40.49,1603.08
1007,2003/4/21,39.69,1571.71
1008,2003/4/22,39.62,1568.69
1009,2003/4/23,38.94,1541.96
1010,2003/4/24,37.97,1503.59
1011,2003/4/25,37.56,1487.15
1012,2003/4/28,38.83,1537.69
1013,2003/4/29,38.12,1509.31
1014,2003/4/30,38.52,1521.44
1015,2003/5/12,38.78,1531.87
1016,2003/5/13,37.61,1485.31
1017,2003/5/14,38.56,1522.92
1018,2003/5/15,39.38,1555.29
1019,2003/5/16,39.36,1554.45
1020,2003/5/19,39.38,1555.45
1021,2003/5/20,38.88,1535.52
1022,2003/5/21,38.82,1533.48
1023,2003/5/22,39.14,1546.11
1024,2003/5/23,39.52,1560.95
1025,2003/5/26,39.74,1569.51
1026,2003/5/27,39.71,1568.34
1027,2003/5/28,39.29,1551.81
1028,2003/5/29,39.7,1568.16
1029,2003/5/30,38.21,1576.26
1030,2003/6/2,38.22,1576.53
1031,2003/6/3,37.87,1562.24
1032,2003/6/4,38.16,1574.11
1033,2003/6/5,37.72,1556.25
1034,2003/6/6,37.3,1538.92
1035,2003/6/9,37.09,1530.21
1036,2003/6/10,37.3,1538.76
1037,2003/6/11,37.96,1565.84
1038,2003/6/12,37.87,1562.11
1039,2003/6/13,37.98,1566.77
1040,2003/6/16,37.81,1559.7
1041,2003/6/17,37.75,1557.18
1042,2003/6/18,37.67,1553.88
1043,2003/6/19,37.3,1538.75
1044,2003/6/20,37.08,1529.47
1045,2003/6/23,36.64,1511.36
1046,2003/6/24,36.66,1512.43
1047,2003/6/25,36.41,1502.08
1048,2003/6/26,36.73,1515.38
1049,2003/6/27,36.29,1497.05
1050,2003/6/30,36.07,1486.02
1051,2003/7/1,36.04,1484.7
1052,2003/7/2,36.4,1499.68
1053,2003/7/3,36.52,1504.44
1054,2003/7/4,36.47,1502.35
1055,2003/7/7,36.45,1501.48
1056,2003/7/8,36.7,1512.02
1057,2003/7/9,36.49,1503.31
1058,2003/7/10,37.18,1531.93
1059,2003/7/11,37.11,1528.85
1060,2003/7/14,36.93,1521.41
1061,2003/7/15,37.03,1525.44
1062,2003/7/16,37.13,1529.49
1063,2003/7/17,37.36,1539.36
1064,2003/7/18,36.58,1507.16
1065,2003/7/21,36.31,1495.89
1066,2003/7/22,36.37,1498.48
1067,2003/7/23,36.46,1502.15
1068,2003/7/24,36.25,1493.45
1069,2003/7/25,35.87,1477.65
1070,2003/7/28,35.69,1470.39
1071,2003/7/29,35.86,1477.3
1072,2003/7/30,35.92,1479.65
1073,2003/7/31,35.76,1476.74
1074,2003/8/1,35.77,1476.97
1075,2003/8/4,36.19,1494.36
1076,2003/8/5,36.19,1494.31
1077,2003/8/6,35.99,1486.25
1078,2003/8/7,36.02,1487.37
1079,2003/8/8,35.63,1471.27
1080,2003/8/11,35.7,1474.41
1081,2003/8/12,35.82,1479.28
1082,2003/8/13,35.5,1465.83
1083,2003/8/14,35.26,1455.9
1084,2003/8/15,35.12,1450.2
1085,2003/8/18,34.99,1445.09
1086,2003/8/19,35.11,1449.71
1087,2003/8/20,34.91,1441.66
1088,2003/8/21,34.9,1441.09
1089,2003/8/22,34.84,1438.88
1090,2003/8/25,34.44,1422.18
1091,2003/8/26,34.51,1425.21
1092,2003/8/27,34.52,1425.36
1093,2003/8/28,34.28,1415.69
1094,2003/8/29,34.33,1421.98
1095,2003/9/1,35,1449.82
1096,2003/9/2,34.92,1446.51
1097,2003/9/3,34.95,1447.85
1098,2003/9/4,34.94,1447.43
1099,2003/9/5,34.56,1431.53
1100,2003/9/8,34.42,1425.73
1101,2003/9/9,34.28,1420.07
1102,2003/9/10,34.36,1423.18
1103,2003/9/11,34.38,1423.96
1104,2003/9/12,34.02,1409.16
1105,2003/9/15,33.74,1397.54
1106,2003/9/16,33.95,1406.1
1107,2003/9/17,33.55,1389.82
1108,2003/9/18,33.57,1390.48
1109,2003/9/19,33.59,1391.37
1110,2003/9/22,33.35,1381.44
1111,2003/9/23,33.56,1390.17
1112,2003/9/24,33.66,1394.23
1113,2003/9/25,33.23,1376.29
1114,2003/9/26,33.1,1370.84
1115,2003/9/29,32.72,1355.33
1116,2003/9/30,33.03,1367.16
1117,2003/10/8,33.14,1371.69
1118,2003/10/9,33.08,1369.17
1119,2003/10/10,33.92,1404.01
1120,2003/10/13,33.82,1399.66
1121,2003/10/14,33.54,1388.17
1122,2003/10/15,33.42,1383.1
1123,2003/10/16,32.99,1365.51
1124,2003/10/17,33.11,1370.58
1125,2003/10/20,32.84,1359.5
1126,2003/10/21,32.96,1364.3
1127,2003/10/22,33.78,1398.01
1128,2003/10/23,33.5,1386.65
1129,2003/10/24,33.38,1381.83
1130,2003/10/27,33.09,1369.46
1131,2003/10/28,33.08,1369.32
1132,2003/10/29,32.89,1361.49
1133,2003/10/30,32.49,1344.63
1134,2003/10/31,32.51,1348.3
1135,2003/11/3,32.89,1364.06
1136,2003/11/4,33.5,1389.55
1137,2003/11/5,33.4,1385.11
1138,2003/11/6,32.71,1356.79
1139,2003/11/7,32.19,1335.2
1140,2003/11/10,32.31,1340.1
1141,2003/11/11,32.4,1343.62
1142,2003/11/12,31.77,1317.79
1143,2003/11/13,31.82,1319.61
1144,2003/11/14,32.09,1331.05
1145,2003/11/17,32.02,1328.1
1146,2003/11/18,31.74,1316.56
1147,2003/11/19,32.28,1338.87
1148,2003/11/20,33.19,1376.51
1149,2003/11/21,32.83,1361.56
1150,2003/11/24,33.85,1404.01
1151,2003/11/25,33.96,1408.42
1152,2003/11/26,34.04,1411.91
1153,2003/11/27,33.49,1389.1
1154,2003/11/28,34.04,1397.22
1155,2003/12/1,34.9,1432.7
1156,2003/12/2,34.97,1435.31
1157,2003/12/3,35.2,1445.03
1158,2003/12/4,35.39,1452.81
1159,2003/12/5,35.35,1451.12
1160,2003/12/8,35,1436.66
1161,2003/12/9,35.16,1443.37
1162,2003/12/10,35.8,1469.42
1163,2003/12/11,35.81,1470.02
1164,2003/12/12,35.83,1470.79
1165,2003/12/15,35.82,1470.36
1166,2003/12/16,35.72,1466.34
1167,2003/12/17,35.42,1453.99
1168,2003/12/18,35.5,1457.3
1169,2003/12/19,35.24,1446.29
1170,2003/12/22,36.37,1492.96
1171,2003/12/23,36.56,1500.64
1172,2003/12/24,36.88,1513.82
1173,2003/12/25,36.85,1512.6
1174,2003/12/26,36.9,1514.78
1175,2003/12/29,36.46,1496.43
1176,2003/12/30,36.83,1511.69
1177,2003/12/31,36.65,1497.04
1178,2004/1/2,37.14,1517.19
1179,2004/1/5,38.4,1568.35
1180,2004/1/6,38.55,1574.52
1181,2004/1/7,38.86,1587.2
1182,2004/1/8,39.42,1610.13
1183,2004/1/9,38.72,1581.47
1184,2004/1/12,39.62,1618.52
1185,2004/1/13,39.48,1612.68
1186,2004/1/14,38.99,1592.42
1187,2004/1/15,38.84,1586.49
1188,2004/1/16,39.18,1600.43
1189,2004/1/29,39.88,1628.84
1190,2004/1/30,38.92,1590.73
1191,2004/2/2,39.73,1623.88
1192,2004/2/3,40.35,1649.28
1193,2004/2/4,41.23,1685.16
1194,2004/2/5,41.43,1693.43
1195,2004/2/6,41.08,1679.19
1196,2004/2/9,41.68,1703.53
1197,2004/2/10,41.37,1691.01
1198,2004/2/11,41.05,1677.76
1199,2004/2/12,40.71,1663.83
1200,2004/2/13,40.58,1658.54
1201,2004/2/16,41.52,1696.83
1202,2004/2/17,41.69,1703.77
1203,2004/2/18,42.01,1717.1
1204,2004/2/19,42.01,1717.02
1205,2004/2/20,42.13,1721.75
1206,2004/2/23,41.14,1681.65
1207,2004/2/24,41.16,1682.3
1208,2004/2/25,40.31,1647.38
1209,2004/2/26,40.49,1654.9
1210,2004/2/27,40.89,1675.07
1211,2004/3/1,41.25,1689.76
1212,2004/3/2,41.19,1687.28
1213,2004/3/3,40.57,1661.81
1214,2004/3/4,40.74,1668.87
1215,2004/3/5,40.57,1662.1
1216,2004/3/8,39.96,1637.14
1217,2004/3/9,39.96,1637.1
1218,2004/3/10,40.96,1678.07
1219,2004/3/11,41.29,1691.64
1220,2004/3/12,41.37,1694.74
1221,2004/3/15,42.38,1736.22
1222,2004/3/16,42.61,1745.54
1223,2004/3/17,42.6,1745.1
1224,2004/3/18,41.92,1717.26
1225,2004/3/19,42.67,1747.87
1226,2004/3/22,42.86,1755.69
1227,2004/3/23,42.52,1741.69
1228,2004/3/24,42.48,1740.05
1229,2004/3/25,42.39,1736.48
1230,2004/3/26,42.33,1734.05
1231,2004/3/29,41.98,1719.67
1232,2004/3/30,42.09,1724.28
1233,2004/3/31,42.42,1741.62
1234,2004/4/1,42.82,1758.15
1235,2004/4/2,43.08,1768.65
1236,2004/4/5,43.03,1766.48
1237,2004/4/6,43.29,1777.52
1238,2004/4/7,43.22,1774.55
1239,2004/4/8,43.12,1770.28
1240,2004/4/9,42.07,1727.35
1241,2004/4/12,41.97,1722.99
1242,2004/4/13,41.78,1715.14
1243,2004/4/14,41.34,1697.16
1244,2004/4/15,40.9,1679.08
1245,2004/4/16,41.26,1693.86
1246,2004/4/19,40.82,1675.89
1247,2004/4/20,40.66,1669.42
1248,2004/4/21,40.23,1651.58
1249,2004/4/22,40.38,1657.79
1250,2004/4/23,39.84,1635.5
1251,2004/4/26,39.84,1635.5
1252,2004/4/27,39.26,1611.86
1253,2004/4/28,39.14,1606.8
1254,2004/4/29,38.47,1579.45
1255,2004/4/30,38.96,1595.59
1256,2004/5/10,38.1,1560.21
1257,2004/5/11,38.29,1568.06
1258,2004/5/12,39.16,1603.77
1259,2004/5/13,39.01,1597.57
1260,2004/5/14,38.16,1562.69
1261,2004/5/17,37.6,1539.96
1262,2004/5/18,37.98,1555.44
1263,2004/5/19,38.05,1558.29
1264,2004/5/20,37.82,1549.06
1265,2004/5/21,38.05,1558.33
1266,2004/5/24,37.86,1550.35
1267,2004/5/25,37.07,1518.05
1268,2004/5/26,37.22,1524.44
1269,2004/5/27,38.02,1557.18
1270,2004/5/28,37.82,1548.72
1271,2004/5/31,28.67,1555.91
1272,2004/6/1,29.11,1579.66
1273,2004/6/2,28.88,1567.07
1274,2004/6/3,28.44,1543.53
1275,2004/6/4,28.42,1542.09
1276,2004/6/7,27.96,1517.15
1277,2004/6/8,27.53,1493.81
1278,2004/6/9,27.05,1468.07
1279,2004/6/10,27.06,1468.34
1280,2004/6/11,27.13,1472.07
1281,2004/6/14,26.51,1438.74
1282,2004/6/15,26.97,1463.78
1283,2004/6/16,27.19,1475.42
1284,2004/6/17,26.64,1445.5
1285,2004/6/18,26.3,1427.3
1286,2004/6/21,26.41,1433.47
1287,2004/6/22,26.73,1450.68
1288,2004/6/23,26.55,1440.73
1289,2004/6/24,26.31,1427.75
1290,2004/6/25,25.82,1401.11
1291,2004/6/28,25.52,1385.18
1292,2004/6/29,25.96,1408.69
1293,2004/6/30,26.61,1399.16
1294,2004/7/1,27.41,1441.07
1295,2004/7/2,27.41,1441.19
1296,2004/7/5,27.47,1444.59
1297,2004/7/6,27.59,1450.5
1298,2004/7/7,27.36,1438.4
1299,2004/7/8,27.38,1439.78
1300,2004/7/9,27.21,1430.65
1301,2004/7/12,26.57,1397.15
1302,2004/7/13,26.62,1399.46
1303,2004/7/14,26.7,1403.76
1304,2004/7/15,27.04,1421.54
1305,2004/7/16,27.69,1456.13
1306,2004/7/19,27.72,1457.54
1307,2004/7/20,27.54,1447.94
1308,2004/7/21,27.54,1448.04
1309,2004/7/22,26.77,1407.44
1310,2004/7/23,26.77,1407.4
1311,2004/7/26,26.39,1387.67
1312,2004/7/27,26.32,1384.13
1313,2004/7/28,26.41,1388.81
1314,2004/7/29,26.77,1407.33
1315,2004/7/30,26.5,1386.2
1316,2004/8/2,26.25,1373.22
1317,2004/8/3,26.12,1366.26
1318,2004/8/4,26.85,1404.51
1319,2004/8/5,26.55,1389.04
1320,2004/8/6,26.58,1390.46
1321,2004/8/9,26.68,1395.85
1322,2004/8/10,26.78,1400.77
1323,2004/8/11,26.48,1384.96
1324,2004/8/12,26.16,1368.2
1325,2004/8/13,26.16,1368.45
1326,2004/8/16,25.89,1354.51
1327,2004/8/17,26,1360.2
1328,2004/8/18,25.97,1358.22
1329,2004/8/19,25.63,1340.45
1330,2004/8/20,25.65,1341.74
1331,2004/8/23,25.34,1325.41
1332,2004/8/24,25.71,1344.63
1333,2004/8/25,25.61,1339.78
1334,2004/8/26,25.51,1334.42
1335,2004/8/27,25.25,1320.61
1336,2004/8/30,25.22,1319.41
1337,2004/8/31,25.62,1342.06
1338,2004/9/1,25.23,1321.46
1339,2004/9/2,25.35,1327.93
1340,2004/9/3,25.33,1327.12
1341,2004/9/6,25.23,1321.46
1342,2004/9/7,25.28,1324.29
1343,2004/9/8,25,1309.33
1344,2004/9/9,24.52,1284.31
1345,2004/9/10,24.57,1287.08
1346,2004/9/13,24.06,1260.32
1347,2004/9/14,24.82,1300.36
1348,2004/9/15,25.87,1355.23
1349,2004/9/16,26.18,1371.2
1350,2004/9/17,27.01,1414.7
1351,2004/9/20,27.93,1463.22
1352,2004/9/21,27.65,1448.56
1353,2004/9/22,27.11,1420.15
1354,2004/9/23,27.96,1464.78
1355,2004/9/24,27.4,1435.56
1356,2004/9/27,27.25,1427.4
1357,2004/9/28,27.41,1435.59
1358,2004/9/29,27.11,1420.01
1359,2004/9/30,26.71,1396.7
1360,2004/10/8,27.21,1422.93
1361,2004/10/11,27.02,1413.15
1362,2004/10/12,26.48,1384.44
1363,2004/10/13,26.52,1386.72
1364,2004/10/14,25.49,1332.94
1365,2004/10/15,25.44,1330.52
1366,2004/10/18,25.54,1335.39
1367,2004/10/19,25.58,1337.62
1368,2004/10/20,25.45,1330.58
1369,2004/10/21,25.06,1310.55
1370,2004/10/22,25.42,1329.35
1371,2004/10/25,25.07,1311.15
1372,2004/10/26,25.33,1324.78
1373,2004/10/27,25.68,1342.8
1374,2004/10/28,25.66,1341.74
1375,2004/10/29,25.4,1320.54
1376,2004/11/1,25.11,1305.29
1377,2004/11/2,25.03,1301.53
1378,2004/11/3,25.52,1326.75
1379,2004/11/4,25.1,1304.78
1380,2004/11/5,25.1,1305.13
1381,2004/11/8,25.09,1304.23
1382,2004/11/9,25.15,1307.43
1383,2004/11/10,26.05,1354.39
1384,2004/11/11,25.91,1347.07
1385,2004/11/12,26.01,1352.22
1386,2004/11/15,26.35,1370.05
1387,2004/11/16,26.36,1370.39
1388,2004/11/17,26.08,1356.14
1389,2004/11/18,26.31,1367.83
1390,2004/11/19,26.54,1379.96
1391,2004/11/22,26.6,1383.02
1392,2004/11/23,26.38,1371.24
1393,2004/11/24,26.14,1359.12
1394,2004/11/25,26.13,1358.33
1395,2004/11/26,26.1,1356.73
1396,2004/11/29,25.72,1337.43
1397,2004/11/30,25.74,1340.77
1398,2004/12/1,25.63,1334.94
1399,2004/12/2,25.59,1333.09
1400,2004/12/3,25.67,1337.2
1401,2004/12/6,25.72,1339.64
1402,2004/12/7,25.41,1323.75
1403,2004/12/8,25.46,1326.44
1404,2004/12/9,25.7,1338.81
1405,2004/12/10,25.3,1317.72
1406,2004/12/13,25.14,1309.69
1407,2004/12/14,25.1,1307.55
1408,2004/12/15,25.21,1313.05
1409,2004/12/16,25.05,1305.02
1410,2004/12/17,24.77,1290.49
1411,2004/12/20,24.49,1275.46
1412,2004/12/21,24.48,1275.17
1413,2004/12/22,25.1,1307.57
1414,2004/12/23,24.63,1282.72
1415,2004/12/24,24.67,1285.04
1416,2004/12/27,24.58,1280.27
1417,2004/12/28,24.55,1278.94
1418,2004/12/29,24.46,1274.31
1419,2004/12/30,24.45,1273.71
1420,2004/12/31,24.31,1266.5
1421,2005/1/4,23.85,1242.77
1422,2005/1/5,24.03,1251.94
1423,2005/1/6,23.79,1239.43
1424,2005/1/7,23.89,1244.75
1425,2005/1/10,24.04,1252.4
1426,2005/1/11,24.14,1257.46
1427,2005/1/12,24.13,1256.92
1428,2005/1/13,24.11,1256.31
1429,2005/1/14,23.91,1245.62
1430,2005/1/17,23.35,1216.65
1431,2005/1/18,23.52,1225.45
1432,2005/1/19,23.38,1218.11
1433,2005/1/20,23.12,1204.39
1434,2005/1/21,23.7,1234.48
1435,2005/1/24,24.1,1255.78
1436,2005/1/25,24.07,1254.23
1437,2005/1/26,23.84,1241.96
1438,2005/1/27,23.53,1225.89
1439,2005/1/28,23.3,1213.67
1440,2005/1/31,22.87,1191.82
1441,2005/2/1,22.81,1188.93
1442,2005/2/2,24.03,1252.5
1443,2005/2/3,23.84,1242.31
1444,2005/2/4,24.35,1269
1445,2005/2/16,24.54,1278.88
1446,2005/2/17,24.49,1276.13
1447,2005/2/18,24.16,1258.97
1448,2005/2/21,24.65,1284.48
1449,2005/2/22,25.12,1309.28
1450,2005/2/23,25.13,1309.47
1451,2005/2/24,25.14,1309.95
1452,2005/2/25,25.18,1312.44
1453,2005/2/28,25.02,1306
1454,2005/3/1,24.97,1303.41
1455,2005/3/2,24.66,1287.45
1456,2005/3/3,24.8,1294.34
1457,2005/3/4,24.67,1287.71
1458,2005/3/7,24.79,1293.74
1459,2005/3/8,25.26,1318.27
1460,2005/3/9,25.23,1316.79
1461,2005/3/10,24.64,1286.23
1462,2005/3/11,24.71,1289.94
1463,2005/3/14,24.78,1293.5
1464,2005/3/15,24.31,1269.14
1465,2005/3/16,24.05,1255.59
1466,2005/3/17,23.82,1243.47
1467,2005/3/18,23.51,1227.4
1468,2005/3/21,23.58,1231.05
1469,2005/3/22,23.12,1206.92
1470,2005/3/23,23.02,1201.65
1471,2005/3/24,23.15,1208.19
1472,2005/3/25,23.1,1205.63
1473,2005/3/28,22.99,1200.11
1474,2005/3/29,22.89,1195.02
1475,2005/3/30,22.46,1172.57
1476,2005/3/31,22.67,1181.24
1477,2005/4/1,23.48,1223.57
1478,2005/4/4,23.09,1202.97
1479,2005/4/5,22.87,1191.74
1480,2005/4/6,23.32,1214.87
1481,2005/4/7,23.52,1225.49
1482,2005/4/8,23.96,1248.52
1483,2005/4/11,23.82,1240.97
1484,2005/4/12,23.4,1219.51
1485,2005/4/13,23.96,1248.2
1486,2005/4/14,23.69,1234.33
1487,2005/4/15,23.36,1216.96
1488,2005/4/18,22.99,1197.73
1489,2005/4/19,23.03,1199.9
1490,2005/4/20,22.73,1184.19
1491,2005/4/21,22.5,1172.56
1492,2005/4/22,22.44,1169.19
1493,2005/4/25,22.22,1157.97
1494,2005/4/26,22.36,1165.33
1495,2005/4/27,22.05,1148.76
1496,2005/4/28,22.44,1169.12
1497,2005/4/29,22.35,1159.15
1498,2005/5/9,21.8,1130.83
1499,2005/5/10,21.9,1135.56
1500,2005/5/11,21.68,1124.27
1501,2005/5/12,21.29,1103.99
1502,2005/5/13,21.36,1107.63
1503,2005/5/16,21.12,1095.47
1504,2005/5/17,21.2,1099.64
1505,2005/5/18,21.27,1102.96
1506,2005/5/19,21.28,1103.47
1507,2005/5/20,21.2,1099.27
1508,2005/5/23,20.65,1070.84
1509,2005/5/24,20.71,1073.85
1510,2005/5/25,20.67,1072.14
1511,2005/5/26,20.42,1058.87
1512,2005/5/27,20.28,1051.95
1513,2005/5/30,20.44,1060.16
1514,2005/5/31,15.66,1060.74
1515,2005/6/1,15.34,1039.19
1516,2005/6/2,15,1016.06
1517,2005/6/3,14.96,1013.64
1518,2005/6/6,15.27,1034.38
1519,2005/6/7,15.22,1030.94
1520,2005/6/8,16.47,1115.58
1521,2005/6/9,16.7,1131.05
1522,2005/6/10,16.36,1108.29
1523,2005/6/13,16.33,1106.29
1524,2005/6/14,16.14,1093.46
1525,2005/6/15,15.84,1072.84
1526,2005/6/16,16.03,1086.01
1527,2005/6/17,16.03,1085.61
1528,2005/6/20,16.47,1115.62
1529,2005/6/21,16.26,1101.49
1530,2005/6/22,16.27,1102.03
1531,2005/6/23,16.15,1093.7
1532,2005/6/24,16.27,1101.88
1533,2005/6/27,16.6,1124.64
1534,2005/6/28,16.37,1108.59
1535,2005/6/29,16.31,1104.99
1536,2005/6/30,16,1080.94
1537,2005/7/1,15.62,1055.59
1538,2005/7/4,15.5,1047.28
1539,2005/7/5,15.38,1039.04
1540,2005/7/6,15.3,1033.55
1541,2005/7/7,15.37,1038.6
1542,2005/7/8,15.07,1017.98
1543,2005/7/11,14.97,1011.5
1544,2005/7/12,15.49,1046.16
1545,2005/7/13,15.36,1037.39
1546,2005/7/14,15.4,1040.42
1547,2005/7/15,15.19,1026.11
1548,2005/7/18,14.98,1012.1
1549,2005/7/19,15.01,1014.35
1550,2005/7/20,15.11,1021.05
1551,2005/7/21,15.11,1020.63
1552,2005/7/22,15.49,1046.32
1553,2005/7/25,15.47,1045.4
1554,2005/7/26,15.88,1072.81
1555,2005/7/27,16.13,1089.91
1556,2005/7/28,16.08,1086.55
1557,2005/7/29,16.09,1083.03
1558,2005/8/1,16.18,1088.95
1559,2005/8/2,16.4,1104.04
1560,2005/8/3,16.46,1107.7
1561,2005/8/4,16.38,1102.59
1562,2005/8/5,16.77,1128.74
1563,2005/8/8,16.92,1138.88
1564,2005/8/9,17.12,1152.53
1565,2005/8/10,17.31,1165.03
1566,2005/8/11,17.58,1183.58
1567,2005/8/12,17.35,1167.92
1568,2005/8/15,17.63,1187.01
1569,2005/8/16,17.49,1177.28
1570,2005/8/17,17.72,1192.83
1571,2005/8/18,17.06,1148.04
1572,2005/8/19,17.09,1150.18
1573,2005/8/22,17.21,1158.6
1574,2005/8/23,17.08,1149.96
1575,2005/8/24,17.34,1167.14
1576,2005/8/25,17.42,1172.47
1577,2005/8/26,17.41,1171.86
1578,2005/8/29,17.15,1154.43
1579,2005/8/30,17.03,1146.39
1580,2005/8/31,16.94,1162.8
1581,2005/9/1,17.26,1184.93
1582,2005/9/2,17.32,1188.85
1583,2005/9/5,17.43,1196.22
1584,2005/9/6,17.09,1173.32
1585,2005/9/7,17.4,1194.31
1586,2005/9/8,17.4,1194.41
1587,2005/9/9,17.33,1189.62
1588,2005/9/12,17.31,1188.21
1589,2005/9/13,17.59,1207.16
1590,2005/9/14,17.73,1217.26
1591,2005/9/15,17.73,1217.28
1592,2005/9/16,17.67,1212.95
1593,2005/9/19,17.78,1220.63
1594,2005/9/20,17.67,1212.62
1595,2005/9/21,17.31,1187.99
1596,2005/9/22,16.9,1159.96
1597,2005/9/23,16.78,1151.98
1598,2005/9/26,16.83,1155.04
1599,2005/9/27,16.51,1133.24
1600,2005/9/28,16.49,1131.77
1601,2005/9/29,16.83,1155.48
1602,2005/9/30,16.87,1155.61
1603,2005/10/10,16.63,1138.95
1604,2005/10/11,16.89,1157.19
1605,2005/10/12,16.96,1161.85
1606,2005/10/13,16.83,1152.61
1607,2005/10/14,16.64,1139.55
1608,2005/10/17,16.52,1131.38
1609,2005/10/18,16.66,1141.2
1610,2005/10/19,16.56,1134.61
